พื้นที่อาคาร(ตร.ม.),ประกอบกิจการ,รหัสจังหวัด,อำเภอ,TSIC,รหัสประเภท,ถนน,ซอย,คนงานรวม,ลำดับ,หญิง,ชาย,จังหวัด,หมู่,ค่าอาคาร,เลขที่,เงินทุนหมุนเวียน,เลขทะเบียนโรงงาน,โทรศัพท์,ค่าเครื่องจักร,แรงม้ารวม,ค่าที่ดิน,ตำบล,เงินลงทุนรวม,_id,รหัสทะเบียนโรงงาน FID,ชื่อโรงงาน,ชื่อเจ้าของ,จำพวก,ปีที่ได้รับอนุญาต,รหัสไปรษณีย์,พื้นที่โรงงาน(ตร.ม.)
0,ขุด ร่อนและคัดขนาดทราย,21,บ้านค่าย,8103,302,-,-,5,4317,1,4,ระยอง,2,0,"โฉนดที่ดินเลขที่ 21025,33422,33424,36343,43993",500000,จ3-3(2)-100/55รย,,4000000,396,0,หนองบัว,4500000,11,20200000000000,บริษัท ช.ร่วมเสริมกิจ จำกัด,บริษัท ช.ร่วมเสริมกิจ จำกัด,3,55,21120,87600
24452,ขุดหรือลอก กรวด ทรายหรือดินและร่อนหรือคัดกรวดหรือทราย,21,บ้านค่าย,8103,302,,,5,4318,0,5,ระยอง,9,0,"โฉนดที่ดินเลขที่ 20475(640), 20309(905), 20573(646, 20572(639),20473(631),20474(630), 21040(906), 20476(637) และ 65337(1160)",5000000,จ3-3(2)-109/58รย,084-5166462,2000000,455,2200000,ตาขัน,9200000,12,20200000000000,,นายสมชัย ชินนิยมพาณิชย์,3,58,21120,42120
0,ขุด ตัก ล้าง และคัดขนาดทรายบก,21,บ้านค่าย,8103,302,,,4,4319,0,4,ระยอง,2,0,โฉนดที่ดินเลขที่ 21029 เลขที่ดิน 109 โฉนดที่ดินเลขที่ 64576 เลขที่ดิน 418 และโฉนดที่ดินเลขที่ 64577 เลขที่ดิน 417,1000000,จ3-3(2)-305/58รย,,3000000,385,1500000,หนองบัว,5500000,13,20200000000000,บริษัท ช.ร่วมเสริมกิจ จำกัด,บริษัท ช.ร่วมเสริมกิจ จำกัด,3,58,21120,10743
0,ชุด ตัก ล้าง และคัดขนาดทราย,21,บ้านค่าย,8103,302,,,4,4320,0,4,ระยอง,2,0,โฉนดที่ดินเลขที่ 36344 เลขที่ 236,1000000,จ3-3(2)-304/58รย,,3000000,385,1000000,หนองบัว,5000000,14,20200000000000,บริษัท ช.ร่วมเสริมกิจ จำกัด,บริษัท ช.ร่วมเสริมกิจ จำกัด,3,58,21120,12060
0,ขุด ร่อน คัดขนาดทราย,21,บ้านค่าย,8103,302,,,4,4321,1,3,ระยอง,4,0,โฉนดที่ดินเลขที่ 36433,1300000,จ3-3(2)-117/58รย,,6500000,450,8200000,บางบุตร,16000000,15,20200000000000,,นายณัฏฐ์นวัต เจริญรมย์,3,58,21120,65904
0,ล้างทราย,21,บ้านค่าย,8103,303,,,3,4322,0,3,ระยอง,4,0,โฉนดที่ดินเลขที่ 68817 เลขที่ดิน 210,100000,จ3-3(3)-3/65รย,,200000,490,0,หนองบัว,300000,16,20200000000000,นางนงนุช ยอดน้อย,นางนงนุช ยอดน้อย,3,65,21120,58776
0,ร่อน และคัดขนาดทราย,21,บ้านค่าย,8103,303,,,2,4323,1,1,ระยอง,3,100000,58/3,100000,จ3-3(3)-9/61รย,082-2110588,400000,158,1000000,บางบุตร,1600000,17,20200000000000,นายยุ่ง จันทะโยธี,นายยุ่ง จันทะโยธี,3,61,21120,0
0,ล้างและคัดขนาดทราย,21,บ้านค่าย,8103,303,,,9,4324,0,9,ระยอง,5,0,"โฉนดที่ดินเลขที่ 14874, 4766,5302,14875,4616,14873,4617,4995,4619,4620,ฯ",5000000,จ3-3(3)-11/61รย,,5000000,490,0,ตาขัน,10000000,18,20200000000000,บริษัท ภูสินธารา จำกัด,บริษัท ภูสินธารา จำกัด,3,61,21120,163532
0,ร่อนทราย,21,บ้านค่าย,8103,303,,,20,4325,10,10,ระยอง,6,3000000,220,5000000,จ3-3(3)-5/47รย,,3000000,370,7000000,หนองบัว,18000000,19,20200000000000,บริษัท ตั้งฮะฮวด จำกัด,บริษัท ตั้งฮะฮวด จำกัด,3,47,21120,32000
0,ร่อน  และคัดขนาดทราย,21,บ้านค่าย,8103,303,,,5,4326,0,5,ระยอง,9,0,โฉนดที่ดินเลขที่ 50368 เลขที่ดิน 47,1000000,จ3-3(3)-4/64รย,,5000000,450,13000000,หนองบัว,19000000,20,20200000000000,บริษัท ศ.ธนกร การโยธา จำกัด,บริษัท ศ.ธนกร การโยธา จำกัด,3,64,21120,33576
0,ล้างทราย,21,บ้านค่าย,8103,303,,,3,4327,0,3,ระยอง,,0,โฉนดที่ดินเลขที่ 57573,100000,จ3-3(3)-2/65รย,,200000,490,0,หนองบัว,300000,21,20200000000000,นายวรวุฒิ ฐิตะวรรณ,นายวรวุฒิ ฐิตะวรรณ,3,65,21120,7668
1189,ร่อนทราย คัดแยกทราย,21,บ้านค่าย,8103,303,,,10,4328,3,7,ระยอง,4,1500000,207,2000000,จ3-3(3)-1/40รย,038-895161-2,800000,104,1500000,ตาขัน,5800000,22,20200000000000,บริษัท ตาขันการทราย จำกัด,บริษัท ตาขันการทราย จำกัด,3,40,21120,0
0,ล้าง และคัดขนาดทรายบก,21,บ้านค่าย,8103,303,,,5,4329,0,5,ระยอง,9,0,365,500000,จ3-3(3)-1/61รย,,4000000,260,0,หนองบัว,4500000,23,20200000000000,ห้างหุ้นส่วนจำกัด น้ำลึกทรายทอง,ห้างหุ้นส่วนจำกัด น้ำลึกทรายทอง,3,61,21120,7058
0,ดูดทรายในที่ดินกรรมสิทธิ์,21,บ้านค่าย,8103,304,,,2,4330,0,2,ระยอง,6,0,"โฉนดที่ดินเลขที่13946,14613",100000,จ3-3(4)-62/47รย,081-6877772,1200000,270,500000,ตาขัน,1800000,24,20200000000000,,นายภูธร อภินันตริโย,3,47,21120,0
81,โรงฆ่าโค-กระบือ และแปรรูปเนื้อโคและชิ้นส่วนต่างๆ ของโค และบรรจุในภาชนะที่ผนึกอากาศเข้าไม่ได้ รวมถึงผลิตภัณฑ์สำเร็จรูปจากเนื้อโค,21,บ้านค่าย,10111,401,,,8,4331,2,6,ระยอง,8,6042535,143/13,4162346.92,จ3-4(1)-3/65รย,,1761493.18,207,3679267,ตาขัน,15645642.1,25,20200000000000,สหกรณ์เครือข่ายโคเนื้อ จำกัด,สหกรณ์เครือข่ายโคเนื้อ จำกัด,3,65,21120,1600
720,ทำลูกชิ้นจากเนื้อสัตว์,21,บ้านค่าย,10139,403,บ้านค่าย-วังจันทร์,-,10,4332,4,6,ระยอง,3,2000000,46/2,200000,จ3-4(3)-1/46รย,01-8404373,350000,263.43,1000000,บางบุตร,3550000,26,20200000000000,โรงงานลูกชิ้นคุ้มหลวง,โรงงานลูกชิ้นคุ้มหลวง,3,46,21120,2800
14400,ทำผลิตภัณฑ์อาหารสำเร็จรูปจากเนื้อสัตว์ สัตว์น้ำ และจากแป้ง เช่น ลูกชิ้น ไส้กรอก จ้อ และอื่นๆ ,21,บ้านค่าย,10139,403,,,60,4333,25,35,ระยอง,8,5000000,โฉนดที่ดินเลขที่ 45557,2000000,3-4(3)-9/63รย,,3000000,1444,10000000,หนองละลอก,20000000,27,10200000000000,นายกิตติ สระสี่ร้อย,นายกิตติ สระสี่ร้อย,3,63,21120,1067
520,ผลิตนมพาสเจอร์ไรส์,21,บ้านค่าย,10501,501,,,28,4334,8,20,ระยอง,,2000000,โฉนดที่ดินเลขที่ 31012 เลขที่ดิน 240,10000000,จ3-5(1)-1/58รย,091-9546561,4000000,179.05,700000,หนองบัว,16700000,28,20200000000000,บริษัท ธวัชฟาร์ม จำกัด,บริษัท ธวัชฟาร์ม จำกัด,3,58,21120,6204
144,ผลิตน้ำมันไบโอดีเซล จากน้ำมันปาล์มกลั่น,21,บ้านค่าย,10491,701,,,16,4335,9,7,ระยอง,11,50000000,1-ส.ค.,50000000,ข3-7(1)-31/54รย,086-7337731,150000000,2675,20000000,หนองบัว,270000000,29,91400000000000,บริษัท โกลบอล ไบโอ พาวเวอร์ จำกัด,บริษัท โกลบอล ไบโอ พาวเวอร์ จำกัด,3,54,21120,10000
2160,ทำน้ำพืชผักผลไม้บบรจุกระป๋อง กะทิบรรจุกระป๋อง และผลิตภัณฑ์จากพืช ผัก  ผลไม้แช่แข็ง,21,บ้านค่าย,10302,801,บ้านค่าย-บ้านบึง,-,124,4336,80,44,ระยอง,1,0,3-ก.พ.,0,ศ3-8(1)-1/38รย,038-868372-3,4000000,5950.05,0,หนองละลอก,4000000,30,210000000000,บริษัท ไทยแทนฟู้ดส์ อินเตอร์เนชั่นแนล จำกัด,บริษัท ไทยแทนฟู้ดส์ อินเตอร์เนชั่นแนล จำกัด,3,38,21120,13400
450,โรงสีข้าวหนองคอกหมู,21,บ้านค่าย,10611,901,,,6,4337,2,4,ระยอง,4,2000000,138/3,1000000,จ3-9(1)-10/60รย,038-960164,3000000,105,800000,ตาขัน,6800000,31,20200000000000,โรงสีข้าวหนองคอกหมู,โรงสีข้าวหนองคอกหมู,3,60,21120,7056
674,ผลิตแป้งสำเร็จรูป (MODIFIED STARCH),21,บ้านค่าย,10612,902,สาย 3138,-,25,4338,2,23,ระยอง,1,30900000,-,50000000,3-9(2)-1/40รย,02-6412616,290100000,12442.36,4000000,หนองบัว,375000000,32,10200000000000,บริษัท เซเรสตาร์ แอนด์ ไทย จำกัด,บริษัท เซเรสตาร์ แอนด์ ไทย จำกัด,3,40,21120,16000
320,ทำมันเส้น,21,บ้านค่าย,10621,906,บ้านค่าย-บ้านบึง,,2,4339,0,2,ระยอง,2,1000000,3-พ.ย.,100000,3-9(6)-6/32รย,038-641069,250000,540,200000,บางบุตร,1550000,33,10200000000000,,นายสมศักดิ์ วิตนากร,3,32,21120,8000
48000,ทำมันเส้น,21,บ้านค่าย,10621,906,-,-,17,4340,5,12,ระยอง,3,18200000,-,5000000,จ3-9(6)-102/55รย,,1000000,300,4500000,หนองบัว,28700000,34,20200000000000,ลานมันสำปะหลังองค์การบริหารส่วนจังหวัดระยอง,ลานมันสำปะหลังองค์การบริหารส่วนจังหวัดระยอง,3,55,21120,48000
10000,ผลิตกลูโคส ทำแป้งแปรรูป,21,บ้านค่าย,10722,1106,ทางหลวงหมายเลข 3138,,52,4341,16,36,ระยอง,,50000000,-,20000000,ศ3-11(6)-1/38รย,038-961713-4,53000000,6242.15,60000000,หนองบัว,183000000,35,210000000000,บริษัท ไทยอุตสาหกรรมมันสำปะหลัง จำกัด,บริษัท ไทยอุตสาหกรรมมันสำปะหลัง จำกัด,3,38,21120,203000
26357,ผลิตกรดมะนาวและเกลือของกรดมะนาว เช่น แคลเซียมซิเตรต เพื่อใช้สำหรับเป็นเครื่องปรุงรสในอุตสาหกรรมอาหาร เช่น เครื่องดื่ม บะหมี่กึ่งสำเร็จรูป,21,บ้านค่าย,10774,1302,ทางหลวง 3138,,230,4342,60,170,ระยอง,11,500000000,263,360000000,ข3-13(2)-16/60รย,038-962088,1250000000,67003.74,290000000,หนองบัว,2400000000,36,91400000000000,บริษัท คอฟโค่ ไบโอเคมิคอล (ประเทศไทย) จำกัด,บริษัท คอฟโค่ ไบโอเคมิคอล (ประเทศไทย) จำกัด,3,60,21120,83907
1953,ทำน้ำแข็งซอง,21,บ้านค่าย,10795,1400,สายวัดตาขัน,,15,4343,0,15,ระยอง,5,5000000,,2000000,ศ3-14-1/39รย,038-613427,12000000,1402,2100000,ตาขัน,21100000,37,210000000000,บริษัท รวมประมงระยอง จำกัด,บริษัท รวมประมงระยอง จำกัด,3,39,21120,24660
1152,ผลิตน้ำแข็งก้อนเล็ก ได้ 180 ตันต่อวัน และน้ำดื่ม,21,บ้านค่าย,10795,1400,ระยอง-บ้านค่าย,-,9,4344,3,6,ระยอง,2,19000000,44/9,0,3-14-19/50รย,,23000000,868,0,หนองตะพาน,42000000,38,10200000000000,บริษัท อุตสาหกรรมน้ำแข็งระยอง จำกัด,บริษัท อุตสาหกรรมน้ำแข็งระยอง จำกัด,3,50,21120,8160
1600,การป่นหรือบดพืช เมล็ดพืช กากพืช เนื้อสัตว์ กระดูกสัตว์ ขนสัตว์ หรือเปลือกหอยสำหรับทำหรือผสมเป็นอาหารสัตว์,21,บ้านค่าย,10294,1502,,,7,4345,2,5,ระยอง,8,300000,34361,200000,จ3-15(2)-2/61รย,"089-5454668, 098-9509195",550000,195.24,300000,หนองละลอก,1350000,39,20200000000000,ไพน์แอพเพิล ไซเลจ,ไพน์แอพเพิล ไซเลจ,3,61,21120,80930
413,ป่นและอบกากพืช เช่น กากมันสำปะหลัง กากข้าวโพด เพื่อเป็นวัตถุดิบในการทำหรือผสมอาหารสัตว์,21,บ้านค่าย,10294,1502,,,4,4346,0,4,ระยอง,11,1500000,263,2000000,ข3-15(2)-10/60รย,038-962088,2000000,80.69,9384375,หนองบัว,14884375,40,91400000000000,บริษัท คอฟโค่ไบโอเคมิคอล (ประเทศไทย) จำกัด,บริษัท คอฟโค่ไบโอเคมิคอล (ประเทศไทย) จำกัด,3,60,21120,5922
120000,"ผลิตเอทานอล (แอลกอฮอล์) จากมันสำปะหลัง, กากน้ำตาลและพืชผลเกษตรกรรมอื่น ๆ",21,บ้านค่าย,20114,1700,-,-,71,4347,25,46,ระยอง,8,30000000,,50000000,3-17-2/48รย,,150000000,11427.61,70000000,หนองละลอก,300000000,41,10200000000000,บริษัท สยามเอทานอล เอ็กซ์ปอร์ต จำกัด,บริษัท สยามเอทานอล เอ็กซ์ปอร์ต จำกัด,3,48,21120,640000
25000,"ผลิตเอทานอลเพื่อใช้เป็นเชื้อเพลิง โดยมีขนาดกำลังการผลิตไม่เกิน 500,000 ลิตรต่อวัน",21,บ้านค่าย,20114,1700,ทางหลวงแผ่นดินหมายเลข 3138,,85,4348,28,57,ระยอง,1,80000000,เขตชุมชนอุตสาหกรรมนครินทร์ อินดัสเตรียลป,315100000,3-17-1/47รย,038-961713-4,1500000000,21352.79,45000000,หนองบัว,1940100000,42,10200000000000,บริษัท ไออีซี บิซิเนส พาร์ทเนอร์ส จำกัด,บริษัท ไออีซี บิซิเนส พาร์ทเนอร์ส จำกัด,3,47,21120,70000
0,ผลิตเส้นไยสังเคราะห์ เช่น ไนล่อน และโพลีเอสเตอร์,21,บ้านค่าย,13111,2202,,,25,4349,2,23,ระยอง,11,178610745,334,83155645,ข3-22(2)-5/60รย,038-017858,457829043,10713,35021446,หนองละลอก,754616879,43,91200000000000,บริษัท ไตร โอเชี่ยน เท็กซ์ไทล์ (ประเทศไทย) จำกัด,บริษัท ไตร โอเชี่ยน เท็กซ์ไทล์ (ประเทศไทย) จำกัด,3,60,21120,62735
0,ฟอกย้อม พิมพ์ผ้า และทำผลิตภัณฑ์จากสิ่งทอเป็นเครื่องใช้ในบ้าน,21,บ้านค่าย,13131,2203,,สวนอุตสาหกรรมโรจนะ,340,4350,0,340,ระยอง,11,240811200,9-พ.ค.,210000000,ข3-22(3)-1/46รย,,644158200,12532.9,87926402,หนองบัว,1182895802,44,91400000000000,บริษัท เวิลด์เบสท์ เฮ้าส์โฮล์ด เท็กซ์ไทล์ (ประเทศไทย) จำกัด,บริษัท เวิลด์เบสท์ เฮ้าส์โฮล์ด เท็กซ์ไทล์ (ประเทศไทย) จำกัด,3,46,21120,0
0,ผลิตถุงน่องและถุงเท้า,21,บ้านค่าย,13999,2400,,,548,4351,455,93,ระยอง,5,42000000,92,10000000,3-24-1/38รย,"081-6430251,087-0971716",112000000,5288.91,15000000,หนองบัว,179000000,45,10200000000000,บริษัท นิวพลัสอุตสาหกรรม จำกัด,บริษัท นิวพลัสอุตสาหกรรม จำกัด,3,38,21120,0
0,ผลิตผ้าอ้อมสำเร็จรูปสำหรับเด็กและผู้ใหญ่,21,บ้านค่าย,13922,2706,,,17,4352,4,13,ระยอง,3,0,136 เขตประกอบการฯ ระยองที่ดินอุตสาหกรรม,0,ข3-27(6)-1/44รย,,0,1618.71,0,หนองละลอก,0,46,91200000000000,บริษัท ฟูเบิร์ก อินดัสเตรียล (ประเทศไทย) จำกัด,บริษัท ฟูเบิร์ก อินดัสเตรียล (ประเทศไทย) จำกัด,3,44,21120,0
28500,"แปรรูปไม้ยางพาราและไม้ที่ปลูกขึ้นโดยเฉพาะ 13 ชนิดฯ อบและอัดน้ำยาถนอมเนื้อไม้ โดยใช้เครื่องจักร เพื่อจำหน่าย, สับไม้,ทำลัง พาเลท และชั้นวางของ ",21,บ้านค่าย,16101,3401,,,60,4353,10,50,ระยอง,4,30000000,111/3,10000000,3-34(1)-19/59รย,,15000000,1591.56,7000000,บางบุตร,62000000,47,10200000000000,บริษัท บริหารจัดการไม้ยางพาราระยอง จำกัด,บริษัท บริหารจัดการไม้ยางพาราระยอง จำกัด,3,59,21120,115580
296,แปรรูปไม้ยางพารา และไม้ที่ปลูกขึ้น 13 ชนิด เพื่อจำหน่าย ทำลังไม้ ทำชั้นวางของ,21,บ้านค่าย,16101,3401,บางบุตร-หนองพวา,-,22,4354,7,15,ระยอง,2,250000,31-ม.ค.,500000,3-34(1)-3/43รย,641564,1300000,200,297000,บางบุตร,2347000,48,10200000000000,บ้านค่ายรับเบอร์วูด,บ้านค่ายรับเบอร์วูด,3,43,21120,1485
16560,"แปรรูปไม้ยางพาราและไม้ที่ปลูกขึ้นจำนวน 13 ชนิดฯ อบและอัดน้ำยาถนอมเนื้อไม้โดยใช้เครื่องจักร เพื่อจำหน่าย , สับไม้ ,ทำลัง พาเลท และวงล้อสายไฟ",21,บ้านค่าย,16101,3401,,,90,4355,20,70,ระยอง,1,30000000,โฉนดที่ดินเลขที่ 25340,10000000,3-34(1)-22/62รย,,15000000,3635.25,7000000,หนองบัว,62000000,49,10200000000000,บริษัท ปิยะพารารูด จำกัด,บริษัท ปิยะพารารูด จำกัด,3,62,21120,130404
1568,ทำวงกบ ประตู หน้าต่าง บานประตู บานหน้าต่าง เครื่องใช้ และเครื่องเรือนจากไม้แปรรูป,21,บ้านค่าย,16220,3402,สายชากบก-เชิงเนิน,,13,4356,7,6,ระยอง,5,3500000,"โฉนดที่ดินเลขที่ 5426, 5429, 5431, 5916, 17746",3000000,จ3-34(2)-61/59รย,081-7230129,2000000,114,13000000,ตาขัน,21500000,50,20200000000000,เจริญนานงานไม้,เจริญนานงานไม้,3,59,21120,31272
1050,ทำวงกบประตู,21,บ้านค่าย,16220,3402,,,10,4357,0,10,ระยอง,5,2000000,32/8,300000,จ3-34(2)-67/49รย,,400000,75.5,1000000,ตาขัน,3700000,51,20200000000000,,นางสาววีนา แสงกระจ่าง,3,49,21120,4800
0,ทำวงกบ ขอบประตู ขอบหน้าต่าง บานหน้าต่าง หรือส่วนประกอบที่ทำด้วยไม้ของอาคาร และทำเครื่องเรือน หรือเครื่องตบแต่งภายในอาคารจากไม้ แก้ว ยาง หรือโลหะอื่น,21,บ้านค่าย,16220,3402,,,10,4358,0,10,ระยอง,6,0,12-ก.ย.,1000000,จ3-34(2)-1/64รย,,5000000,225.16,30000,หนองละลอก,6030000,52,20200000000000,บริษัท เอชดีอาร์ ครีเอชั่นส์ จำกัด,บริษัท เอชดีอาร์ ครีเอชั่นส์ จำกัด,3,64,21120,500
0,ทำวงกบประตู,21,บ้านค่าย,16220,3402,,,10,4359,0,10,ระยอง,5,2000000,32/9,300000,จ3-34(2)-66/49รย,,450000,85.5,1000000,ตาขัน,3750000,53,20200000000000,ห้างหุ้นส่วนจำกัด ไม้ตกแต่ง,ห้างหุ้นส่วนจำกัด ไม้ตกแต่ง,3,49,21120,0
720,ทำผลิตภัณฑ์จากไม้ เช่น วงกบ ของประตู ขอบหน้าต่าง บานประตู บานหน้าต่าง ไม้พาเลท และเครื่องตกแต่งภายในอาคารโรงงานจากไม้,21,บ้านค่าย,16220,3402,,,6,4360,0,6,ระยอง,2,1000000,15-พ.ย.,1500000,จ3-34(2)-10/64รย,,1200000,184.2,0,บางบุตร,3700000,54,20200000000000,ห้างหุ้นส่วนจำกัด บ้านค่าย ซัพพลาย แอนด์ เซอร์วิส,ห้างหุ้นส่วนจำกัด บ้านค่าย ซัพพลาย แอนด์ เซอร์วิส,3,64,21120,840
3000,อบและอัดน้ำยาไม้,21,บ้านค่าย,16102,3405,บ้านค่าย-บ้านบึง,-,21,4361,9,12,ระยอง,2,9000000,22-ก.พ.,5000000,จ3-34(5)-2/43รย,0 3896 1734-5,2000000,283.52,4300000,บ้านค่าย,20300000,55,20200000000000,บริษัท ระยอง วู้ดเวอร์ค จำกัด,บริษัท ระยอง วู้ดเวอร์ค จำกัด,3,43,21120,6400
450,ทำลัง พาเลท วงล้อสายไฟโดยใช้ไม้ยางพารา,21,บ้านค่าย,16230,3601,,,13,4362,0,13,ระยอง,5,1000000,24-มี.ค.,1000000,จ3-36(1)-29/54รย,038-642165-7,1000000,102.2,0,หนองละลอก,3000000,56,20200000000000,บริษัท ไทยแมกซ์เวล อินดัสเทรียล เซอร์วิส จำกัด,บริษัท ไทยแมกซ์เวล อินดัสเทรียล เซอร์วิส จำกัด,3,54,21120,1600
950,ทำเครื่องเรือน เครื่องใช้ในบ้านเรือน พาเลทไม้,21,บ้านค่าย,16230,3601,,,27,4363,12,15,ระยอง,4,2000000,92,2000000,จ3-36(1)-34/54รย,,1500000,156,3000000,หนองละลอก,8500000,57,20200000000000,ห้างหุ้นส่วนจำกัด วงศ์รุ่งเรืองอุตสาหกรรม,ห้างหุ้นส่วนจำกัด วงศ์รุ่งเรืองอุตสาหกรรม,3,54,21120,23696
1200,ทำผลิตภัณฑ์จากไม้ ผลิตพาเลทไม้ ลังไม้ บรรจุภัณฑ์ที่ทำจากไม้,21,บ้านค่าย,16230,3601,,,40,4364,11,29,ระยอง,1,4800000,64/5,3000000,จ3-36(1)-20/61รย,,3000000,495,3000000,บางบุตร,13800000,58,20200000000000,บริษัท ควอลิวูด จำกัด,บริษัท ควอลิวูด จำกัด,3,61,21120,6260
315,ทำเครื่องใช้จากไม้ เช่น วงล้อเก็บสายไฟฟ้าจากไม้ยางพารา,21,บ้านค่าย,16230,3601,บ้านค่าย-นิคมหนองละลอก, ,16,4365,0,16,ระยอง,1,350000,137/1,1000000,ศ3-36(1)-2/34รย,641420,250000,108.88,500000,บ้านค่าย,2100000,59,210000000000,ห้างหุ้นส่วนจำกัด ภาณุการค้า,ห้างหุ้นส่วนจำกัด ภาณุการค้า,3,34,21120,3644
864,ประกอบลังไม้พาเลท,21,บ้านค่าย,16230,3601,,,9,4366,0,9,ระยอง,4,1000000,78,1000000,จ3-36(1)-29/60รย,,500000,108,2000000,บางบุตร,4500000,60,20200000000000,ห้างหุ้นส่วนจำกัด กิมเห่ง การต้า,ห้างหุ้นส่วนจำกัด กิมเห่ง การต้า,3,60,21120,8672
1242,ทำลังไม้,21,บ้านค่าย,16230,3601,หนองละลอก,,15,4367,5,10,ระยอง,11,4500000,68/7,1000000,3-36(1)-3/40รย,892036,500000,55.5,3000000,หนองละลอก,9000000,61,10200000000000,ห้างหุ้นส่วนจำกัด ลังสน,ห้างหุ้นส่วนจำกัด ลังสน,3,40,21120,23540
