พื้นที่อาคาร(ตร.ม.),ประกอบกิจการ,รหัสจังหวัด,อำเภอ,TSIC,รหัสประเภท,ถนน,ซอย,คนงานรวม,ลำดับ,หญิง,ชาย,จังหวัด,หมู่,ค่าอาคาร,เลขที่,เงินทุนหมุนเวียน,เลขทะเบียนโรงงาน,โทรศัพท์,ค่าเครื่องจักร,แรงม้ารวม,ค่าที่ดิน,ตำบล,เงินลงทุนรวม,_id,รหัสทะเบียนโรงงาน FID,ชื่อโรงงาน,ชื่อเจ้าของ,จำพวก,ปีที่ได้รับอนุญาต,รหัสไปรษณีย์,พื้นที่โรงงาน(ตร.ม.)
7680,"แปรรูปไม้ยางพาราและไม้ที่ปลูกขึ้นจำนวน 13 ชนิดฯ อบและอัดน้ำยาถนอมเนื้อไม้ โดยใช้เครื่องจักร เพื่อจำหน่าย, ผลิตชิ้นไม้สับ, ทำไม้วีเนียร์, ทำวงล้อสายไฟ, ทำพาเลท, ทำเฟอร์นิเจอร์",21,วังจันทร์,16101,3401,,,90,5516,20,70,ระยอง,3,20000000,โฉนดที่ดินเลขที่ 38,10000000,3-34(1)-25/64รย,,15000000,2600,15000000,วังจันทร์,60000000,17,10200000000000,บริษัท พรสวรรค์ พาราวู๊ด จำกัด,บริษัท พรสวรรค์ พาราวู๊ด จำกัด,3,64,21210,22664
6480,แปรรูปไม้ยางพาราและไม้ที่ปลูกขึ้นโดยเฉพาะ 13 ชนิด ตามมติคณะรัฐมนตรีเพื่อจำหน่าย อัดน้ำยาและอบไม้,21,วังจันทร์,16101,3401,-,ชงโค-ชุมนุมใน,64,5517,29,35,ระยอง,3,9720000,29/2,10500000,3-34(1)-34/47รย,,10500000,507,0,วังจันทร์,30720000,18,10200000000000,บริษัท อีสต์โคสท์เฟอร์นิเทค จำกัด,บริษัท อีสต์โคสท์เฟอร์นิเทค จำกัด,3,47,21210,6480
6660,แปรรูปรูปไม้ยางพาราและไม้ที่ปลูกขึ้นโดยเฉพาะ 13 ชนิด ตามมติคณะรัฐมนตรี อบและอัดน้ำยา ถนอมเนื้อไม้ เพื่อจำหน่าย ผลิตชิ้นไม้สับ ทำลัง พาเลท และชั้นวางของ,21,วังจันทร์,16101,3401,,,35,5518,10,25,ระยอง,1,50000000,โฉนดที่ดินเลขที่ 3419 เล่มที่ 35 หน้า 19,10000000,3-34(1)-67/60รย,,10000000,2546,10000000,ชุมแสง,80000000,19,10200000000000,บริษัท ไทยไม้ซุง จำกัด,บริษัท ไทยไม้ซุง จำกัด,3,60,21210,50028
252,ทำวงกบ ประตูหน้าต่าง ทำเครื่องเรือนเครื่องใช้ในบ้านเรือน,21,วังจันทร์,16220,3402,,,5,5519,0,5,ระยอง,6,500000,156,300000,จ3-34(2)-29/58รย,,100000,75,0,ชุมแสง,900000,20,20200000000000,นายภูมินทร์ ตรึกหากิจ,นายภูมินทร์ ตรึกหากิจ,3,58,21210,4452
640,ทำภาชนะ บรรจุจากไม้แปรรูป เช่นลังไม้ พาเลทไม้,21,วังจันทร์,16230,3601,,,28,5520,8,20,ระยอง,1,10000000,โฉนดที่ดินเลขที่ 3419 เลขที่ดิน 18,10000000,จ3-36(1)-3/56รย,,5000000,110,8000000,ชุมแสง,33000000,21,20200000000000,บริษัท ไทยไม้ซุง จำกัด,บริษัท ไทยไม้ซุง จำกัด,3,56,21210,10636
1008,ทำภาชนะบรรจุจากไม้แปรรูป เช่นลังไม้ แพ็คกิ้ง บ๊อกซ์,21,วังจันทร์,16230,3601,,,20,5521,5,15,ระยอง,5,13000000,126/1,10000000,จ3-36(1)-35/57รย,,3000000,101,2000000,พลงตาเอี่ยม,28000000,22,20200000000000,ห้างหุ้นส่วนจำกัดพงศ์ภัทร แพ็คกิ้ง บ๊อกซ์,ห้างหุ้นส่วนจำกัดพงศ์ภัทร แพ็คกิ้ง บ๊อกซ์,3,57,21210,26400
0,ผลิตเครื่องเรือน เครื่องตกแต่งภายในอาคาร เฟอร์นิเจอร์ จากไม้ยางพาราแปรรูป,21,วังจันทร์,31001,3700,,,100,5522,60,40,ระยอง,6,0,6,9000000,จ3-37-7/45รย,,0,473,0,วังจันทร์,9000000,23,20200000000000,บริษัท พัฒธารา เทรดดิ้ง จำกัด,บริษัท พัฒธารา เทรดดิ้ง จำกัด,3,45,21210,0
10506,ผลิตเครื่องเรือนจากไม้ยางพารา,21,วังจันทร์,31001,3700,บ้านบึง-แกลง,ชงโค-ชุมนุมใน,261,5523,131,130,ระยอง,3,40000000,29-ม.ค.,50000000,3-37-112/61รย,,100000000,2369,0,วังจันทร์,190000000,24,10200000000000,บริษัท อีสต์โคสท์เฟอร์นิเทค จำกัด (มหาชน),บริษัท อีสต์โคสท์เฟอร์นิเทค จำกัด (มหาชน),3,61,21210,17300
2700,ผลิตกระดาษ และพีวีซีฟิล์ม พิมพ์ลาย,21,วังจันทร์,23991,4001,บ้านบึง-แกลง,ชงโค-ชุมชนใน,84,5524,34,50,ระยอง,3,20000000,29-ม.ค.,10000000,จ3-40(1)-1/45รย,,5050000,586,1000000,วังจันทร์,36050000,25,20200000000000,บริษัท อีสต์โคสท์เฟอร์นิเทค จำกัด,บริษัท อีสต์โคสท์เฟอร์นิเทค จำกัด,3,45,21210,83700
962,การทำผลิตภัณฑ์จากยางธรรมชาติ,21,วังจันทร์,22199,5204,บ้านบึง-แกลง,ตลาดกลางยางพารา,12,5525,6,6,ระยอง,2,500000,131,1000000,จ3-52(4)-3/59รย,038-010520,5000000,343,2600000,ชุมแสง,9100000,26,20200000000000,วิสาหกิจชุมชนอุตสาหกรรมผลิตภัณฑ์ยาง อ.วังจันทร์,วิสาหกิจชุมชนอุตสาหกรรมผลิตภัณฑ์ยาง อ.วังจันทร์,3,59,21210,962
1176,ผลิตชิ้นส่วนจากยางพาราและยางสังเคราะห์,21,วังจันทร์,22199,5204,,,15,5526,9,6,ระยอง,2,6000000,99/4,2000000,จ3-52(4)-11/58รย,038-026413,30000000,238,4000000,ชุมแสง,42000000,27,20200000000000,บริษัท เอเซีย รับเบอร์เทค จำกัด,บริษัท เอเซีย รับเบอร์เทค จำกัด,3,58,21210,1500
0,ผลิตชิ้นส่วนยางสำหรับรถยนต์ จากยางผสม,21,วังจันทร์,22199,5204,ชุมแสงพัฒนา ,ชุมแสงพัฒนา 7,4,5527,3,1,ระยอง,1,1500000,338/53,1000000,จ3-52(4)-4/59รย,"088-6252261, 038-666420",400000,105,1225000,ชุมแสง,4125000,28,20200000000000,บริษัท ไทย อินโนวา รับเบอร์ จำกัด,บริษัท ไทย อินโนวา รับเบอร์ จำกัด,3,59,21210,906
3660,ผลิตบรรจุภัณฑ์พลาสติกก เช่น ขวด ฝา ถุง ถัง,21,วังจันทร์,22230,5305,,,145,5528,40,105,ระยอง,6,30000000,155,120000000,จ3-53(5)-64/55รย,38666038,600000000,15125.95,0,ชุมแสง,750000000,29,20200000000000,บริษัท เอสอาร์พี โพลีแพค จำกัด,บริษัท เอสอาร์พี โพลีแพค จำกัด,3,55,21210,26940
1600,ผลิตถังบำบัดน้ำเสียและถังเก็บน้ำจาก พี.อี.,21,วังจันทร์,22230,5305,ชลบุรี-แกลง, ,4,5529,0,4,ระยอง,3,500000,111/1,500000,จ3-53(5)-2/37รย,038-666001,500000,207.2,0,วังจันทร์,1500000,30,20200000000000,บริษัท แซน โพรดักส์ จำกัด,บริษัท แซน โพรดักส์ จำกัด,3,37,21210,1600
68,ผลิตภัณฑ์คอนกรีตผสมเสร็จ,21,วังจันทร์,23953,5801,,,5,5530,0,5,ระยอง,6,3000000,โฉนดที่ดินเลขที่ 7729,2000000,จ3-58(1)-9/63รย,,5000000,199,0,ป่ายุบใน,10000000,31,20200000000000,บริษัท ผลิตภัณฑ์คอนกรีตชลบุรี จำกัด (มหาชน),บริษัท ผลิตภัณฑ์คอนกรีตชลบุรี จำกัด (มหาชน),3,63,21210,23094
600,"ผลิตคอนกรีตผสมเสร็จ, รวมทั้งผลิตภัณฑ์จากคอนกรีต)",21,วังจันทร์,23953,5801,-,-,8,5531,2,6,ระยอง,2,300000,1,1000000,จ3-58(1)-3/46รย,038-888109,3200000,137.5,600000,พลงตาเอี่ยม,5100000,32,20200000000000,ห้างหุ้นส่วนจำกัด บูรพาคอนกรีต,ห้างหุ้นส่วนจำกัด บูรพาคอนกรีต,3,46,21210,8000
0,ผลิตคอนกรีตผสมเสร็จ,21,วังจันทร์,23953,5801,,,5,5532,0,5,ระยอง,,2000000,โฉนดที่ดินเลขที่ 5747 เลขที่ดิน 136,1000000,จ3-58(1)-99/62รย,,5000000,252.75,0,ป่ายุบใน,8000000,33,20200000000000,บริษัท หนองใหญ่คอนกรีต จำกัด,บริษัท หนองใหญ่คอนกรีต จำกัด,3,62,21210,17736
7680,แปรรูปหินอ่อนและหินธรรมชาติ,21,วังจันทร์,23961,5803,บ้านบึง-แกลง,วัดชุมนุมใน,90,5533,0,90,ระยอง,4,59000000,-,50000000,3-58(3)-1/39รย,,176000000,195,35000000,วังจันทร์,320000000,34,10200000000000,บริษัท โสสุโก้แกรนิต จำกัด,บริษัท โสสุโก้แกรนิต จำกัด,3,39,21210,68432
2350,ผลิตเฟืองสำหรับเครื่องจักรกลการเกษตร,21,วังจันทร์,28219,6600,ทางหลวงหมายเลข  344,,33,5534,11,22,ระยอง,2,10902602,111,0,จ3-66-1/46รย,038-666044,44505599,493.28,3839598,ชุมแสง,59247799,35,20200000000000,บริษัท อุตสาหกรรมเฟืองเกียร์ จำกัด,บริษัท อุตสาหกรรมเฟืองเกียร์ จำกัด,3,46,21210,24000
26000,ผลิตพลังงานไฟฟ้าจากพลังงานแสงอาทิตย์แบบติดตั้งบนหลังคา ขนาดกำลังผลิต 1.2882 เมกะวัตต์ และทุ่นลอยน้ำ ขนาดกำลังการผลิต 0.1024 เมกะวัตต์ รวม 1.3906 เมกะวัตต์,21,วังจันทร์,35101,8801,,,0,5535,0,0,ระยอง,1,0,555,0,3-88(1)-25/63รย,,25000000,3672.13,0,ป่ายุบใน,25000000,36,40200000000000,บริษัท ผลิตไฟฟ้าและพลังงานร่วม จำกัด,บริษัท ผลิตไฟฟ้าและพลังงานร่วม จำกัด,3,63,21210,1099200
48,ผลิตไฟฟ้าจากเซลล์แสงอาทิตย์บนพื้นดิน ขนาดติดตั้ง 509.76 กิโลวัตต์,21,วังจันทร์,35101,8801,,,4,5536,0,4,ระยอง,,0,,0,3-88(1)-20/64รย,,18000000,1218.753,0,ป่ายุบใน,18000000,37,40200000000000,บริษัท โกลบอล เพาเวอร์ ซินเนอร์ยี่ จำกัด (มหาชน),บริษัท โกลบอล เพาเวอร์ ซินเนอร์ยี่ จำกัด (มหาชน),3,64,21210,8096
1127,จัดหาและจำหน่ายน้ำดิบ,21,วังจันทร์,36002,9000,,,4,5537,0,4,ระยอง,6,100450000,,50000000,3-90-5/63รย,,130250000,10100.54,0,ชุมแสง,280700000,38,10200000000000,สถานีสูบน้ำประแสร์,สถานีสูบน้ำประแสร์,3,63,21210,29228
306,จัดหาน้ำ ทำให้บริสุทธิ์ จำหน่ายน้ำไปยังพื้นที่โครงการเขตนวัตกรรมระเบียงเศรษฐกิจพิเศษภาคตะวันออก (EECi),21,วังจันทร์,36002,9000,ทางหลวงหมายเลข 344,,4,5538,0,4,ระยอง,1,30440000,โฉนดที่ดินลขที่ 1046,2500000,จ3-90-9/64รย,,14500000,122.46,0,ป่ายุบใน,47440000,39,20200000000000,บริษัท จัดการและพัฒนาทรัพยากรน้ำภาคตะวันออก จำกัด (มหาชน),บริษัท จัดการและพัฒนาทรัพยากรน้ำภาคตะวันออก จำกัด (มหาชน),3,64,21210,1618
548,แบ่งบรรจุข้าวสาร,21,วังจันทร์,52293,9101,,,10,5539,0,10,ระยอง,1,21000000,312,7000000,จ3-91(1)-3/65รย,,1000000,92.628,3500000,ชุมแสง,32500000,40,20200000000000,บริษัท ย่งฮวดกรุ๊ป 7895 จำกัด,บริษัท ย่งฮวดกรุ๊ป 7895 จำกัด,3,65,21210,10536
0,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,21,วังจันทร์,38211,10500,,,23,5540,11,12,ระยอง,2,7000000,222,3000000,จ3-105-16/53รย,,2000000,90,10000000,พลงตาเอี่ยม,22000000,41,20200000000000,วงษ์พาณิชย์ สาขาวังจันทร์,วงษ์พาณิชย์ สาขาวังจันทร์,3,53,21210,
352,ทำเชื้อเพลิงทดแทนจากน้ำมันหล่อลื่นและตัวทำละลายใช้แล้ว,21,วังจันทร์,38300,10600,ป่ายุบใน-เขาสิงห์โต,-,58,5541,40,18,ระยอง,7,800000,99,1500000,3-106-38/51รย,047 807457,1200000,42,1200000,ป่ายุบใน,4700000,42,10200000000000,บริษัท ยูซด์ ออยล์ เทรดดิ้งค์ จำกัด,บริษัท ยูซด์ ออยล์ เทรดดิ้งค์ จำกัด,3,51,21210,11200
